,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,yyyy,mm,dd,week_relative,week_absolute,Date
315,3,369644,0,73.67,2.626,214.822,7.509,2010,1,15,1,2,1/15/2010
316,3,380504,0,73.74,2.649,214.658,7.454,2010,1,22,2,3,1/22/2010
317,3,391363,0,73.81,2.671,214.495,7.399,2010,1,29,3,4,1/29/2010
318,3,402223,0,73.88,2.694,214.332,7.344,2010,2,5,4,5,2/5/2010
319,3,411933,0,60.475,2.604,214.476,7.356,2010,2,12,5,6,2/12/2010
320,3,421642,0,47.07,2.514,214.62,7.368,2010,2,19,6,7,2/19/2010
321,3,407205,0,52.05,2.561,214.648,7.368,2010,2,26,7,8,2/26/2010
322,3,414326,0,60.505,2.602,214.765,7.412,2010,3,5,8,9,3/5/2010
323,3,421447,0,68.96,2.642,214.882,7.455,2010,3,11,9,10,3/11/2010
324,3,375329,0,60.42,2.72,214.53,7.368,2010,3,19,10,11,3/19/2010
325,3,359949,0,57.06,2.732,214.324,7.368,2010,3,26,11,12,3/26/2010
326,3,378459,0,67.795,2.718,214.41,7.356,2010,4,2,12,13,4/2/2010
327,3,396969,0,78.53,2.705,214.496,7.343,2010,4,7,13,14,4/7/2010
328,3,354993,0,66.98,2.808,213.773,7.343,2010,4,16,14,15,4/16/2010
329,3,339977,0,67.87,2.795,213.722,7.343,2010,4,23,15,16,4/23/2010
330,3,411435,0,57.975,2.676,214.048,7.356,2010,4,20,16,17,4/20/2010
331,3,415202,0,53.04,2.625,214.675,7.368,2010,5,5,17,18,5/5/2010
332,3,403767,0,70.06,2.772,214.448,7.454,2010,5,13,18,19,5/13/2010
333,3,343763,0,75.81,2.826,213.912,7.343,2010,5,21,19,20,5/21/2010
334,3,350089,0,78.6,2.759,214.204,7.343,2010,5,28,20,21,5/28/2010
335,3,376362,0,81.865,2.693,214.519,7.344,2010,6,4,21,22,6/4/2010
336,3,402636,0,85.13,2.627,214.834,7.346,2010,6,9,22,23,6/9/2010
337,3,364077,0,83.52,2.637,214.786,7.343,2010,6,18,23,24,6/18/2010
338,3,357346,0,83.79,2.653,214.666,7.343,2010,6,25,24,25,6/25/2010
339,3,378335,0,78.63,2.744,214.144,7.343,2010,7,2,25,26,7/2/2010
340,3,399324,0,73.47,2.835,213.621,7.343,2010,7,7,26,27,7/7/2010
341,3,352729,0,84.32,2.623,214.418,7.346,2010,7,16,27,28,7/16/2010
342,3,352864,0,83.32,2.608,214.556,7.346,2010,7,23,28,29,7/23/2010
343,3,347955,0,82.04,2.64,214.695,7.346,2010,7,30,29,30,7/30/2010
344,3,357654,0,79.452,2.651,214.856,7.4,2010,8,6,30,31,8/6/2010
345,3,367352,0,76.865,2.662,215.017,7.455,2010,8,12,31,32,8/12/2010
346,3,351728,0,88.02,2.664,214.931,7.346,2010,8,20,32,33,8/20/2010
347,3,362134,0,86.15,2.619,214.89,7.346,2010,8,27,33,34,8/27/2010
348,3,415870,0,68,2.77,213.912,7.343,2010,9,3,34,35,9/3/2010
349,3,349214,0,81.75,2.642,214.427,7.346,2010,9,8,35,36,9/8/2010
350,3,363065,0,82.36,2.582,214.832,7.346,2010,9,17,36,37,9/17/2010
351,3,355627,0,76.9,2.624,214.908,7.346,2010,9,24,37,38,9/24/2010
352,3,353944,0,78.87,2.594,214.857,7.346,2010,10,1,38,39,10/1/2010
353,3,352261,1,80.84,2.565,214.807,7.346,2010,10,8,39,40,10/8/2010
354,3,406613,0,60.42,2.782,214.949,7.564,2010,10,14,40,41,10/14/2010
355,3,348896,0,71.64,2.725,215.178,7.564,2010,10,22,41,42,10/22/2010
356,3,348592,0,72.04,2.716,215.227,7.564,2010,10,29,42,43,10/29/2010
357,3,355017,0,82.1,2.668,214.788,7.343,2010,11,5,43,44,11/5/2010
358,3,363781,0,69.91,2.72,214.998,7.454,2010,11,12,44,45,11/12/2010
359,3,372545,0,57.72,2.771,215.207,7.564,2010,11,19,45,46,11/19/2010
360,3,565568,1,68.71,2.735,215.061,7.564,2010,11,26,46,47,11/26/2010
361,3,402465,0,55.505,2.608,214.639,7.368,2010,12,2,47,48,12/2/2010
362,3,386635,0,62.79,2.728,215.326,7.564,2010,12,10,48,49,12/10/2010
363,3,498159,0,52.2,2.869,214.705,7.564,2010,12,17,49,50,12/17/2010
364,3,605990,0,57.16,2.886,214.702,7.564,2010,12,24,50,51,12/24/2010
365,3,382678,1,53.2,2.943,214.699,7.564,2010,12,31,51,52,12/31/2010
366,3,377219,0,65.065,3.234,216.539,7.567,2010,1,1,52,53,1/1/2010
367,3,371759,0,76.93,3.524,218.379,7.57,2011,1,6,53,1,1/6/2011
368,3,381061,0,44.76,2.983,214.747,7.551,2011,1,14,54,2,1/14/2011
369,3,350877,0,50.74,3.016,215.127,7.551,2011,1,21,55,3,1/21/2011
370,3,364866,0,48.71,3.01,215.507,7.551,2011,1,28,56,4,1/28/2011
371,3,394558,0,60.378,3.181,218.081,7.466,2011,2,4,57,5,2/4/2011
372,3,424250,0,72.045,3.352,220.655,7.382,2011,2,10,58,6,2/10/2011
373,3,432782,0,61.58,3.045,216.584,7.551,2011,2,18,59,7,2/18/2011
374,3,397211,0,67.4,3.065,216.878,7.551,2011,2,25,60,8,2/25/2011
375,3,394508,0,84.29,3.699,218.645,7.574,2011,3,5,61,9,3/5/2011
376,3,393309,0,76.88,3.593,218.184,7.562,2011,3,11,62,10,3/11/2011
377,3,392110,0,69.47,3.488,217.724,7.551,2011,3,18,63,11,3/18/2011
378,3,380684,0,72.94,3.473,217.967,7.551,2011,3,25,64,12,3/25/2011
379,3,437801,0,55.53,3.138,216.529,7.551,2011,4,2,65,13,4/2/2011
380,3,425324,0,61.562,3.338,218.246,7.468,2011,4,8,66,14,4/8/2011
381,3,412847,0,67.595,3.537,219.962,7.386,2011,4,13,67,15,4/13/2011
382,3,391860,0,76.91,3.807,218.851,7.574,2011,4,22,68,16,4/22/2011
383,3,367405,0,78.69,3.81,219.024,7.574,2011,4,29,69,17,4/29/2011
384,3,409981,0,88.45,3.684,218.902,7.567,2011,5,7,70,18,5/7/2011
385,3,386313,0,79.87,3.899,219.368,7.574,2011,5,13,71,19,5/13/2011
386,3,364603,0,75.79,3.907,219.127,7.574,2011,5,20,72,20,5/20/2011
387,3,369351,0,84.41,3.786,218.886,7.574,2011,5,27,73,21,5/27/2011
388,3,413042,0,69.45,3.906,219.196,7.574,2011,6,4,74,22,6/4/2011
389,3,408233,0,78.205,3.772,218.776,7.574,2011,6,10,75,23,6/10/2011
390,3,403423,0,86.96,3.637,218.355,7.574,2011,6,17,76,24,6/17/2011
391,3,385521,0,84.94,3.594,218.451,7.574,2011,6,24,77,25,6/24/2011
392,3,378241,0,53.35,2.976,214.696,7.551,2011,7,1,78,26,7/1/2011
393,3,403342,0,75.54,3.285,220.43,7.197,2011,7,9,79,27,7/9/2011
394,3,373454,0,87.14,3.575,218.728,7.567,2011,7,15,80,28,7/15/2011
395,3,360617,0,86.19,3.651,218.786,7.567,2011,7,22,81,29,7/22/2011
396,3,345381,0,88.07,3.682,218.844,7.567,2011,7,29,82,30,7/29/2011
397,3,389611,0,78.965,3.551,218.549,7.57,2011,8,5,83,31,8/5/2011
398,3,384664,0,83.702,3.552,218.786,7.569,2011,8,12,84,32,8/12/2011
399,3,379717,0,88.44,3.554,219.023,7.567,2011,8,19,85,33,8/19/2011
400,3,366368,0,87.67,3.523,219.087,7.567,2011,8,26,86,34,8/26/2011
401,3,371858,0,84.695,3.534,219.15,7.567,2011,9,2,87,35,9/2/2011
402,3,377347,1,81.72,3.546,219.214,7.567,2011,9,9,88,36,9/9/2011
403,3,422201,0,66.445,3.342,220.907,7.382,2011,9,14,89,37,9/14/2011
404,3,365249,0,80.19,3.467,219.741,7.567,2011,9,23,90,38,9/23/2011
405,3,368478,0,82.58,3.355,220.086,7.567,2011,9,30,91,39,9/30/2011
406,3,391639,0,84.84,3.648,218.404,7.574,2011,10,6,92,40,10/6/2011
407,3,368283,0,73.75,3.274,220.749,7.197,2011,10,14,93,41,10/14/2011
408,3,394976,0,69.03,3.353,220.914,7.197,2011,10,21,94,42,10/21/2011
409,3,389541,0,71.04,3.372,221.08,7.197,2011,10,28,95,43,10/28/2011
410,3,417640,0,52.43,3.24,216.866,7.551,2011,11,3,96,44,11/3/2011
411,3,407764,0,61.7,3.297,221.412,7.197,2011,11,11,97,45,11/11/2011
412,3,398839,0,63.91,3.308,221.643,7.197,2011,11,18,98,46,11/18/2011
413,3,556925,1,68,3.236,221.901,7.197,2011,11,25,99,47,11/25/2011
414,3,468651,0,78.44,3.437,220.431,7.382,2011,12,2,100,48,12/2/2011
415,3,380377,0,88.88,3.638,218.961,7.567,2011,12,8,101,49,12/8/2011
416,3,510748,0,57.95,3.159,222.643,7.197,2011,12,16,102,50,12/16/2011
417,3,551221,0,53.41,3.112,222.826,7.197,2011,12,23,103,51,12/23/2011
418,3,410554,1,48.29,3.129,223.009,7.197,2011,12,30,104,52,12/30/2011
419,3,432269,0,81.55,3.501,225.252,6.664,2012,1,6,105,1,1/6/2012
420,3,367439,0,51.86,3.261,223.376,6.833,2012,1,13,106,2,1/13/2012
421,3,365819,0,56.2,3.268,223.47,6.833,2012,1,20,107,3,1/20/2012
422,3,349518,0,58.06,3.29,223.565,6.833,2012,1,27,108,4,1/27/2012
423,3,469753,0,61.65,3.63,224.347,6.833,2012,2,3,109,5,2/3/2012
424,3,472672,0,57.02,3.57,224.132,6.833,2012,2,10,110,6,2/10/2012
425,3,475591,0,52.39,3.51,223.917,6.833,2012,2,17,111,7,2/17/2012
426,3,418925,0,60.12,3.555,224.132,6.833,2012,2,24,112,8,2/24/2012
427,3,424961,0,59.33,3.36,223.659,6.833,2012,3,2,113,9,3/2/2012
428,3,419990,0,86.55,3.417,225.464,6.334,2012,3,8,114,10,3/8/2012
429,3,411776,0,64,3.734,224.717,6.833,2012,3,16,115,11,3/16/2012
430,3,413907,0,66.53,3.787,224.791,6.833,2012,3,23,116,12,3/23/2012
431,3,407489,0,69.36,3.845,224.865,6.833,2012,3,30,117,13,3/30/2012
432,3,439914,0,79.51,3.749,225.18,6.664,2012,4,5,118,14,4/5/2012
433,3,420790,0,72.83,3.891,225.014,6.664,2012,4,13,119,15,4/13/2012
434,3,434822,0,72.05,3.877,225.069,6.664,2012,4,20,120,16,4/20/2012
435,3,394616,0,73.39,3.814,225.124,6.664,2012,4,27,121,17,4/27/2012
436,3,419087,0,73.065,3.716,225.923,6.349,2012,5,4,122,18,5/4/2012
437,3,443558,0,72.74,3.617,226.721,6.034,2012,5,10,123,19,5/10/2012
438,3,418113,0,72.38,3.63,225.251,6.664,2012,5,18,124,20,5/18/2012
439,3,413701,0,78.58,3.561,225.252,6.664,2012,5,25,125,21,5/25/2012
440,3,398178,0,52.42,3.157,223.192,6.833,2012,6,1,126,22,6/1/2012
441,3,457219,0,78.075,3.559,225.165,6.499,2012,6,6,127,23,6/6/2012
442,3,442075,0,84.66,3.393,225.264,6.664,2012,6,15,128,24,6/15/2012
443,3,419498,0,82.7,3.346,225.307,6.664,2012,6,22,129,25,6/22/2012
444,3,422965,0,86.42,3.286,225.349,6.664,2012,6,29,130,26,6/29/2012
445,3,417768,0,85.028,3.39,225.525,6.499,2012,7,6,131,27,7/6/2012
446,3,412571,0,83.635,3.493,225.7,6.334,2012,7,11,132,28,7/11/2012
447,3,432425,0,81.38,3.311,225.444,6.334,2012,7,20,133,29,7/20/2012
448,3,389428,0,84.94,3.407,225.454,6.334,2012,7,27,134,30,7/27/2012
449,3,417882,0,83.295,3.43,225.353,6.499,2012,8,3,135,31,8/3/2012
450,3,446337,0,81.65,3.452,225.252,6.664,2012,8,8,136,32,8/8/2012
451,3,394919,0,87.36,3.571,225.556,6.334,2012,8,17,137,33,8/17/2012
452,3,412450,0,83.01,3.62,225.693,6.334,2012,8,24,138,34,8/24/2012
453,3,408839,0,85.18,3.638,225.829,6.334,2012,8,31,139,35,8/31/2012
454,3,445162,0,60.71,3.669,224.562,6.833,2012,9,5,140,36,9/5/2012
455,3,407589,0,78.36,3.717,226.112,6.334,2012,9,14,141,37,9/14/2012
456,3,414392,0,72.78,3.721,226.315,6.334,2012,9,21,142,38,9/21/2012
457,3,389813,0,77.46,3.666,226.518,6.334,2012,9,28,143,39,9/28/2012
458,3,473292,1,51.65,3.409,223.754,6.833,2012,10,3,144,40,10/3/2012
459,3,391812,0,85.85,3.494,225.474,6.334,2012,10,10,145,41,10/10/2012
460,3,424513,0,73.44,3.594,226.969,6.034,2012,10,19,146,42,10/19/2012
461,3,405433,0,74.66,3.506,226.987,6.034,2012,10,26,147,43,10/26/2012
462,3,418709,0,74.925,3.597,226.111,6.349,2012,11,2,148,44,11/2/2012
463,3,431985,0,75.19,3.688,225.235,6.664,2012,11,7,149,45,11/7/2012
464,3,427749,0,74.214,3.671,225.573,6.538,2012,11,16,150,46,11/16/2012
465,3,423513,0,73.238,3.653,225.911,6.412,2012,11,23,151,47,11/23/2012
466,3,419277,0,72.262,3.636,226.248,6.286,2012,11,30,152,48,11/30/2012
467,3,415041,0,71.286,3.618,226.586,6.16,2012,12,7,153,49,12/7/2012
468,3,410804,0,70.31,3.601,226.924,6.034,2012,12,12,154,50,12/12/2012
469,3,410804,0,70.31,3.601,226.924,6.034,2012,12,21,155,51,12/21/2012
470,3,410804,0,70.31,3.601,226.924,6.034,2012,12,28,157,52,12/28/2012
471,4,1842821,0,63.96,2.619,126.235,7.127,2010,1,9,0,1,1/9/2010
472,4,1864689,0,63.274,2.64,126.269,7.254,2010,1,15,1,2,1/15/2010
473,4,1886557,0,62.588,2.662,126.303,7.38,2010,1,22,2,3,1/22/2010
474,4,1908424,0,61.901,2.683,126.337,7.507,2010,1,29,3,4,1/29/2010
475,4,1930292,0,61.215,2.704,126.371,7.634,2010,2,5,4,5,2/5/2010
476,4,1990076,0,48.832,2.622,126.449,8.128,2010,2,12,5,6,2/12/2010
477,4,2049860,0,36.45,2.54,126.526,8.623,2010,2,19,6,7,2/19/2010
478,4,1925729,0,41.36,2.59,126.552,8.623,2010,2,26,7,8,2/26/2010
479,4,1972461,0,51.48,2.623,126.484,7.936,2010,3,5,8,9,3/5/2010
480,4,2019194,0,61.6,2.656,126.417,7.249,2010,3,11,9,10,3/11/2010
481,4,1897429,0,55.19,2.743,126.607,8.623,2010,3,19,10,11,3/19/2010
482,4,1762539,0,39.91,2.752,126.605,8.623,2010,3,26,11,12,3/26/2010
483,4,1832915,0,55.37,2.726,126.371,8.26,2010,4,2,12,13,4/2/2010
484,4,1903291,0,70.83,2.701,126.136,7.896,2010,4,7,13,14,4/7/2010
485,4,1851520,0,56.23,2.81,126.562,7.896,2010,4,16,14,15,4/16/2010
486,4,1802678,0,56.87,2.805,126.471,7.896,2010,4,23,15,16,4/23/2010
487,4,1976209,0,48.4,2.692,126.411,8.26,2010,4,20,16,17,4/20/2010
488,4,1971057,0,43.49,2.654,126.578,8.623,2010,5,5,17,18,5/5/2010
489,4,1944357,0,56.975,2.772,126.35,7.512,2010,5,13,18,19,5/13/2010
490,4,1903753,0,67.4,2.82,126.184,7.896,2010,5,21,19,20,5/21/2010
491,4,1857534,0,67.73,2.756,126.16,7.896,2010,5,28,20,21,5/28/2010
492,4,1882586,0,72.13,2.698,126.123,7.634,2010,6,4,21,22,6/4/2010
493,4,1907639,0,76.53,2.64,126.085,7.372,2010,6,9,22,23,6/9/2010
494,4,1929736,0,81.53,2.635,126.114,7.896,2010,6,18,23,24,6/18/2010
495,4,1846652,0,81.1,2.654,126.127,7.896,2010,6,25,24,25,6/25/2010
496,4,1923639,0,68.935,2.745,126.208,7.896,2010,7,2,25,26,7/2/2010
497,4,2000626,0,56.77,2.836,126.29,7.896,2010,7,7,26,27,7/7/2010
498,4,1898428,0,78.53,2.621,126.15,7.372,2010,7,16,27,28,7/16/2010
499,4,1848427,0,79.78,2.612,126.128,7.372,2010,7,23,28,29,7/23/2010
500,4,1796638,0,80.7,2.65,126.107,7.372,2010,7,30,29,30,7/30/2010
501,4,1887955,0,76.803,2.661,126.139,7.311,2010,8,6,30,31,8/6/2010
502,4,1979273,0,72.905,2.672,126.172,7.249,2010,8,12,31,32,8/12/2010
503,4,1997181,0,78.83,2.671,126.077,7.372,2010,8,20,32,33,8/20/2010
504,4,1848404,0,74.44,2.621,126.089,7.372,2010,8,27,33,34,8/27/2010
505,4,1818453,0,54.16,2.773,126.602,7.896,2010,9,3,34,35,9/3/2010
506,4,1812208,0,80.35,2.637,126.152,7.372,2010,9,8,35,36,9/8/2010
507,4,1899960,0,64.91,2.594,126.145,7.372,2010,9,17,36,37,9/17/2010
508,4,1810685,0,60.96,2.642,126.19,7.372,2010,9,24,37,38,9/24/2010
509,4,1838253,0,67.25,2.608,126.152,7.372,2010,10,1,38,39,10/1/2010
510,4,1865821,1,73.54,2.574,126.115,7.372,2010,10,8,39,40,10/8/2010
511,4,2084925,0,52.215,2.796,126.56,7.127,2010,10,14,40,41,10/14/2010
512,4,1927610,0,64.17,2.736,126.382,7.127,2010,10,22,41,42,10/22/2010
513,4,1933333,0,56.94,2.718,126.436,7.127,2010,10,29,42,43,10/29/2010
514,4,1870619,0,78.45,2.668,126.112,7.896,2010,11,5,43,44,11/5/2010
515,4,1984214,0,63.25,2.724,126.36,7.512,2010,11,12,44,45,11/12/2010
516,4,2097809,0,48.05,2.78,126.607,7.127,2010,11,19,45,46,11/19/2010
517,4,2789469,1,48.08,2.752,126.669,7.127,2010,11,26,46,47,11/26/2010
518,4,2041316,0,39.235,2.638,126.55,8.623,2010,12,2,47,48,12/2/2010
519,4,1999794,0,52.65,2.741,126.546,7.127,2010,12,10,48,49,12/10/2010
520,4,2740057,0,46.57,2.884,126.879,7.127,2010,12,17,49,50,12/17/2010
521,4,3526713,0,43.21,2.887,126.984,7.127,2010,12,24,50,51,12/24/2010
522,4,1794869,1,38.09,2.955,127.088,7.127,2010,12,31,51,52,12/31/2010
523,4,1885379,0,54.428,3.234,127.996,6.461,2010,1,1,52,53,1/1/2010
524,4,1975890,0,70.765,3.512,128.905,5.795,2011,1,6,53,1,1/6/2011
525,4,1865502,0,31.6,2.992,127.301,6.51,2011,1,14,54,2,1/14/2011
526,4,1886394,0,38.34,3.017,127.44,6.51,2011,1,21,55,3,1/21/2011
527,4,1814241,0,40.6,3.022,127.58,6.51,2011,1,28,56,4,1/28/2011
528,4,1971975,0,49.475,3.188,128.583,5.952,2011,2,4,57,5,2/4/2011
529,4,2129710,0,58.35,3.354,129.586,5.393,2011,2,10,58,6,2/10/2011
530,4,2316496,0,48.17,3.058,127.995,6.51,2011,2,18,59,7,2/18/2011
531,4,2078095,0,49,3.087,128.13,6.51,2011,2,25,60,8,2/25/2011
532,4,2065377,0,78.26,3.683,129.049,5.946,2011,3,5,61,9,3/5/2011
533,4,2090926,0,65.06,3.589,128.781,6.228,2011,3,11,62,10,3/11/2011
534,4,2116475,0,51.86,3.495,128.512,6.51,2011,3,18,63,11,3/18/2011
535,4,1944164,0,59.1,3.48,128.616,6.51,2011,3,25,64,12,3/25/2011
536,4,2111271,0,40.585,3.15,127.992,6.51,2011,4,2,65,13,4/2/2011
537,4,2116087,0,48.342,3.337,128.675,6.027,2011,4,8,66,14,4/8/2011
538,4,2120903,0,56.1,3.523,129.358,5.544,2011,4,13,67,15,4/13/2011
539,4,2220601,0,68.8,3.781,128.955,5.946,2011,4,22,68,16,4/22/2011
540,4,1878167,0,64.22,3.781,129,5.946,2011,4,29,69,17,4/29/2011
541,4,2160057,0,86.09,3.662,129.185,5.644,2011,5,7,70,18,5/7/2011
542,4,2002362,0,70.65,3.872,129.089,5.946,2011,5,13,71,19,5/13/2011
543,4,2015563,0,70.49,3.881,129.076,5.946,2011,5,20,72,20,5/20/2011
544,4,1986598,0,73.65,3.771,129.062,5.946,2011,5,27,73,21,5/27/2011
545,4,2063683,0,63.41,3.866,129.044,5.946,2011,6,4,74,22,6/4/2011
546,4,2102447,0,73.46,3.742,129.044,5.946,2011,6,10,75,23,6/10/2011
547,4,2141211,0,83.51,3.618,129.043,5.946,2011,6,17,76,24,6/17/2011
548,4,2008345,0,81.85,3.57,129.066,5.946,2011,6,24,77,25,6/24/2011
549,4,1862476,0,39.34,2.98,127.192,6.51,2011,7,1,78,26,7/1/2011
550,4,2166738,0,65.79,3.299,129.694,5.143,2011,7,9,79,27,7/9/2011
551,4,2049047,0,83.27,3.563,129.134,5.644,2011,7,15,80,28,7/15/2011
552,4,2036231,0,82.84,3.627,129.151,5.644,2011,7,22,81,29,7/22/2011
553,4,1989674,0,84.36,3.659,129.168,5.644,2011,7,29,82,30,7/29/2011
554,4,2070748,0,73.6,3.537,128.968,5.795,2011,8,5,83,31,8/5/2011
555,4,2151820,0,78.185,3.544,129.104,5.72,2011,8,12,84,32,8/12/2011
556,4,2232892,0,82.77,3.55,129.241,5.644,2011,8,19,85,33,8/19/2011
557,4,1988490,0,81.47,3.523,129.283,5.644,2011,8,26,86,34,8/26/2011
558,4,2040815,0,77.405,3.538,129.326,5.644,2011,9,2,87,35,9/2/2011
559,4,2093139,1,73.34,3.554,129.369,5.644,2011,9,9,88,36,9/9/2011
560,4,2292266,0,52.2,3.343,129.643,5.393,2011,9,14,89,37,9/14/2011
561,4,2031406,0,69.23,3.473,129.518,5.644,2011,9,23,90,38,9/23/2011
562,4,1929487,0,72.15,3.371,129.606,5.644,2011,9,30,91,39,9/30/2011
563,4,2073951,0,80.05,3.64,129.036,5.946,2011,10,6,92,40,10/6/2011
564,4,2074549,0,63.75,3.283,129.771,5.143,2011,10,14,93,41,10/14/2011
565,4,2207742,0,64.79,3.361,129.782,5.143,2011,10,21,94,42,10/21/2011
566,4,2151660,0,55.31,3.362,129.794,5.143,2011,10,28,95,43,10/28/2011
567,4,2113833,0,42.11,3.247,128.129,6.51,2011,11,3,96,44,11/3/2011
568,4,2203029,0,47.12,3.286,129.817,5.143,2011,11,11,97,45,11/11/2011
569,4,2243947,0,50.44,3.294,129.827,5.143,2011,11,18,98,46,11/18/2011
570,4,3004702,1,47.96,3.225,129.836,5.143,2011,11,25,99,47,11/25/2011
571,4,2555186,0,65.47,3.421,129.519,5.393,2011,12,2,100,48,12/2/2011
572,4,2105669,0,82.98,3.617,129.202,5.644,2011,12,8,101,49,12/8/2011
573,4,2771397,0,36.44,3.149,129.898,5.143,2011,12,16,102,50,12/16/2011
574,4,3676389,0,35.92,3.103,129.985,5.143,2011,12,23,103,51,12/23/2011
575,4,2007106,1,36.89,3.119,130.071,5.143,2011,12,30,104,52,12/30/2011
576,4,2179361,0,77.41,3.483,130.959,4.308,2012,1,6,105,1,1/6/2012
577,4,1941677,0,34.41,3.263,130.244,4.607,2012,1,13,106,2,1/13/2012
578,4,2005098,0,42.09,3.273,130.279,4.607,2012,1,20,107,3,1/20/2012
579,4,1928721,0,40.31,3.29,130.314,4.607,2012,1,27,108,4,1/27/2012
580,4,2206320,0,50.38,3.619,130.646,4.607,2012,2,3,109,5,2/3/2012
581,4,2316980,0,42.285,3.556,130.55,4.607,2012,2,10,110,6,2/10/2012
582,4,2427640,0,34.19,3.493,130.455,4.607,2012,2,17,111,7,2/17/2012
583,4,2226662,0,41.31,3.541,130.55,4.607,2012,2,24,112,8,2/24/2012
584,4,2173374,0,41.81,3.354,130.35,4.607,2012,3,2,113,9,3/2/2012
585,4,2174514,0,83.86,3.374,130.738,4.077,2012,3,8,114,10,3/8/2012
586,4,2214967,0,59.81,3.707,130.826,4.607,2012,3,16,115,11,3/16/2012
587,4,2091593,0,59.07,3.759,130.897,4.607,2012,3,23,116,12,3/23/2012
588,4,2089382,0,72.63,3.82,130.967,4.607,2012,3,30,117,13,3/30/2012
589,4,2196968,0,80.14,3.747,131.136,4.308,2012,4,5,118,14,4/5/2012
590,4,2105301,0,68.69,3.881,131.108,4.308,2012,4,13,119,15,4/13/2012
591,4,2144337,0,68.6,3.864,131.117,4.308,2012,4,20,120,16,4/20/2012
592,4,2064066,0,76.47,3.81,131.127,4.308,2012,4,27,121,17,4/27/2012
593,4,2136951,0,69.77,3.715,131.101,4.093,2012,5,4,122,18,5/4/2012
594,4,2209835,0,63.07,3.62,131.076,3.879,2012,5,10,123,19,5/10/2012
595,4,2207215,0,68.43,3.62,131.098,4.308,2012,5,18,124,20,5/18/2012
596,4,2154138,0,77.47,3.551,131.029,4.308,2012,5,25,125,21,5/25/2012
597,4,2047766,0,38.64,3.158,130.158,4.607,2012,6,1,126,22,6/1/2012
598,4,2347353,0,74.03,3.526,130.879,4.192,2012,6,6,127,23,6/6/2012
599,4,2234191,0,80.94,3.372,130.83,4.308,2012,6,15,128,24,6/15/2012
600,4,2197300,0,81.63,3.329,130.793,4.308,2012,6,22,129,25,6/22/2012
601,4,2128363,0,84.23,3.257,130.756,4.308,2012,6,29,130,26,6/29/2012
602,4,2120521,0,81.852,3.362,130.782,4.192,2012,7,6,131,27,7/6/2012
603,4,2112679,0,79.475,3.466,130.808,4.077,2012,7,11,132,28,7/11/2012
604,4,2175564,0,79.14,3.263,130.701,4.077,2012,7,20,133,29,7/20/2012
605,4,2048614,0,81.06,3.356,130.72,4.077,2012,7,27,134,30,7/27/2012
606,4,2146935,0,79.585,3.394,130.805,4.192,2012,8,3,135,31,8/3/2012
607,4,2245257,0,78.11,3.433,130.89,4.308,2012,8,8,136,32,8/8/2012
608,4,2283540,0,81.41,3.552,130.791,4.077,2012,8,17,137,33,8/17/2012
609,4,2125242,0,75.76,3.61,130.838,4.077,2012,8,24,138,34,8/24/2012
610,4,2081181,0,76.47,3.646,130.885,4.077,2012,8,31,139,35,8/31/2012
611,4,2202451,0,53.63,3.667,130.741,4.607,2012,9,5,140,36,9/5/2012
612,4,2117855,0,68.2,3.706,130.978,4.077,2012,9,14,141,37,9/14/2012
613,4,2119439,0,68.97,3.721,131.01,4.077,2012,9,21,142,38,9/21/2012
614,4,2027620,0,71.74,3.666,131.043,4.077,2012,9,28,143,39,9/28/2012
615,4,2374661,1,33,3.411,130.385,4.607,2012,10,3,144,40,10/3/2012
616,4,2193368,0,83.21,3.476,130.756,4.077,2012,10,10,145,41,10/10/2012
617,4,2097267,0,64.46,3.61,131.15,3.879,2012,10,19,146,42,10/19/2012
618,4,2149594,0,63.64,3.514,131.193,3.879,2012,10,26,147,43,10/26/2012
619,4,2138628,0,65.64,3.6,131.169,4.093,2012,11,2,148,44,11/2/2012
620,4,2127661,0,67.64,3.685,131.145,4.308,2012,11,7,149,45,11/7/2012
621,4,2128734,0,65.534,3.669,131.138,4.222,2012,11,16,150,46,11/16/2012
622,4,2129807,0,63.428,3.652,131.131,4.136,2012,11,23,151,47,11/23/2012
623,4,2130880,0,61.322,3.636,131.123,4.051,2012,11,30,152,48,11/30/2012
624,4,2131953,0,59.216,3.619,131.116,3.965,2012,12,7,153,49,12/7/2012
625,4,2133026,0,57.11,3.603,131.108,3.879,2012,12,12,154,50,12/12/2012
626,4,2133026,0,57.11,3.603,131.108,3.879,2012,12,21,155,51,12/21/2012
627,4,2133026,0,57.11,3.603,131.108,3.879,2012,12,28,157,52,12/28/2012
628,5,283178,0,71.1,2.603,212.227,6.768,2010,1,9,0,1,1/9/2010
629,5,292058,0,71.379,2.626,212.064,6.696,2010,1,15,1,2,1/15/2010
630,5,300939,0,71.658,2.649,211.902,6.624,2010,1,22,2,3,1/22/2010
631,5,309819,0,71.936,2.671,211.739,6.552,2010,1,29,3,4,1/29/2010
632,5,318700,0,72.215,2.694,211.577,6.48,2010,2,5,4,5,2/5/2010
633,5,311074,0,56.678,2.604,211.712,6.523,2010,2,12,5,6,2/12/2010
634,5,303448,0,41.14,2.514,211.847,6.566,2010,2,19,6,7,2/19/2010
